Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Seychelles,SYC,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,86.52174377,98.58357239,108.803299,,107.4550095,107.5757599,107.8381805,106.4150925,110.5853119,,100.490799,93.93563843,92.8839035,101.2547073,98.10845184,97.96437836,108.1946182,105.4707413,89.6120224,91.93154144,,104.2321625,94.24019623,96.39752197,91.68766022,,,100,102.8097076,102.4390182,100.7722015,106.1437912,107.1428604,107.74366,104.1891937,115.2022324,,112.2986832,112.4624634,106.4516068,108.5803375,112.7760315,103.4865265,102.377182,107.5471725,110.4615402,112.6865692,99.5658493,105.1966324,103.1420822,108.053688,99.06915283
Syrian Arab Republic,SYR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,35.40468979,38.73159027,40.05781174,45.12329102,47.62612915,51.67123032,55.43339157,58.49583817,56.90937042,56.96335983,59.83124924,64.57576752,67.65515137,71.12017059,75.09175873,78.31903839,79.28618622,79.82026672,84.84205627,84.59757996,86.36807251,90.77671814,83.11390686,85.43425751,85.80384064,88.01019287,87.2977066,87.60307312,88.17980194,87.92649841,89.48542023,91.39438629,105.0903168,106.2044601,108.2840118,108.8692322,105.9936676,104.3455505,103.2166824,102.8386307,106.7661438,112.823288,71.91806793,,,,,,,,
Turks and Caicos Islands,TCA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.08511353,,,69.1275177,,,89.54248047,89.50617218,96.59091187,,84.57711029,86.7298584,,,,,,,,,58.50340271,57.61589432,,,118.70504,,,109.8814163
Chad,TCD,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,4.928009987,4.605209827,,,,,,,,,,,3.892400026,4.768499851,6.31633997,7.070940018,,,8.329509735,6.552360058,7.140979767,7.676030159,,11.2164402,12.65530014,14.38603973,16.4722805,20.26417923,22.61651039,20.32765961,20.40081978,,,22.70144081,23.13397026,26.00408936,26.27054977,29.11141968,,29.66902924,33.02814102,30.80994987,33.66102982,,,38.05707932
East Asia & Pacific (IDA & IBRD countries),TEA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.27076721,88.89608002,87.46421814,88.60629272,89.72309113,91.20172882,92.80387878,92.32991028,92.28356171,92.1780014,92.00305176,91.71128845,93.181427,96.85614014,96.6467514,95.90770721,94.84860229,95.4460907,95.06230164,91.87378693,90.46497345,93.59929657,95.82248688,98.2646637,98.41295624,97.54914093,
Europe & Central Asia (IDA & IBRD countries),TEC,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.93553162,95.40567017,94.9595108,94.05567932,93.84015656,94.04878998,93.9234314,93.63630676,93.43422699,95.58522797,96.59851837,95.7026825,96.62600708,97.90194702,96.16915894,95.03161621,95.69142151,96.8374176,97.34736633,98.56217957,97.73863983,97.75758362,97.88285065,98.85214996,105.8251266,97.86177826,97.61979675,99.22740936,99.55560303,
Togo,TGO,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,13.0049696,16.31710052,,,,22.86459923,,30.73464012,31.82095909,33.19535065,31.17651939,30.65654945,30.17625046,25.39179993,20.02667046,20.56595039,19.49859047,24.01638985,18.64191055,22.95029068,23.27280045,23.9996891,,18.61521912,26.15147018,30.16856003,,,40.44684982,49.3042984,56.75226974,,60.85577011,63.75185013,63.50460815,63.50027847,,56.25743103,55.97145844,61.04496002,62.91439056,66.79046631,71.56059265,78.0848999,,89.0221405,87.41532135,86.85414886,85.18628693,86.40843201,88.07189178
Thailand,THA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,32.95795822,35.34769058,35.99982071,37.38222122,,,69.68617249,,,,,,,,,,,,,,,,,,87.72419739,84.30686188,86.24974823,,,,,,,,,,,,,,,,94.20303345,94.13262177,94.42916107,95.38324738,94.71607971
Tajikistan,TJK,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.37467194,100.5794296,101.3489075,97.00215149,,99.25869751,100.7420578,94.639328,94.67418671,,,,
Turkmenistan,TKM,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,82.64906311,83.18540955,84.05551147,85.68625641,85.85391998,86.75485992,87.99604797,88.84998322,89.88995361,90.93769836,92.119133,91.99173737,92.46138,93.13355255,93.19654846,93.03031158,93.86557007,93.18125153,95.23615265,95.4697113,95.58672333,95.83296204,96.21153259,96.7811203,97.28201294,97.44615936,98.31791687,98.20458221,100.1607437,99.02030182,97.0164032,97.84439087,99.0463028,100.185112,100.0947037,100.1011276,100.413208,100.6626663,101.4161072,101.1722565,101.4305573,99.98258209,99.77319336,99.33943939,98.8912735,99.02079773,99.94895172,
Timor-Leste,TLS,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0295105,78.24700928,76.15625763,79.29566193,84.85387421,91.08974457,94.32539368,102.8675385,101.0897293,101.2195129,106.337616,109.201683,104.393364,
Middle East & North Africa (IDA & IBRD countries),TMN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,33.26945114,33.26247025,33.61091995,35.6113205,37.74906921,40.68606949,42.84629822,45.34085083,44.7028389,42.36600876,47.04996109,50.79193878,52.75196838,54.84568024,57.82501984,62.52441025,62.36717987,62.96295166,64.22128296,65.00209808,67.40721893,68.63297272,70.51535797,72.31298828,72.97644806,75.24529266,75.91732025,76.46962738,77.08676147,77.61488342,76.91149139,79.070961,80.38633728,81.19180298,86.56932831,87.62550354,82.69258881,83.61769104,85.23548889,84.65505981,86.35755157,87.58733368,89.5213089,87.29164886,87.60273743,87.27121735,87.55702209,87.20181274,88.27742767,89.32253265,90.80258942,
Tonga,TON,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,79.98500824,95.28024292,109.044487,,126.7616806,108.60215,,114.2222214,95.41040802,101.2623978,,,,119.8412704,94.53925323,,117.8484116,,,,,108.6956482,110.8310013,,103.9552917,,,,108.0833282,105.7837372,,,,,,104.0343323,110.1113968,,,,,,,105.3043518,
South Asia (IDA & IBRD),TSA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,29.96520996,30.12303925,30.69389915,31.05225945,31.41552925,32.51791,33.18309021,33.88142014,35.36140823,36.62355042,37.96278,39.37152863,40.77970886,42.25600815,43.78649139,45.29790115,46.89197922,48.47359848,49.93215179,51.31201172,52.61214828,53.91228867,55.21942139,56.49953079,57.81798172,59.14717865,59.10900116,59.08296967,59.05551147,59.07925034,61.58826065,63.25090027,66.1153183,72.35098267,75.05664063,77.90260315,80.46659851,83.15882874,85.52510071,87.41297913,87.13047791,86.75254822,89.84744263,92.33022308,93.60134125,93.98651123,93.14556122,92.37371826,90.74497986,91.14962006,93.04470825,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,39.32551956,39.86574173,40.40444946,41.22436142,41.92523956,43.10512924,44.42702866,46.09659958,46.83488846,48.01343918,48.79639053,49.56991959,51.71863174,49.85697937,49.91601181,49.44837952,48.71158981,47.71932983,48.39733887,49.00410843,48.59461975,49.37411118,48.59775925,48.63043976,49.12165833,49.15089035,48.86420059,49.22451019,49.29964066,50.66011047,51.74509811,52.90964127,53.81256866,56.00775909,58.75917053,58.86040115,60.53673935,63.92285919,64.47174072,64.12722015,65.14919281,65.24037933,65.61521149,65.99697113,66.80158234,67.43891144,68.37715149,68.7508316,69.36875916,
Trinidad and Tobago,TTO,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,113.9338531,,,92.8868866,,,99.60930634,,,102.9549026,101.2931366,97.79650879,,,89.42494202,91.99971771,,101.5441971,94.56581116,87.95142365,,89.96083832,96.14485168,93.62663269,,95.99829102,93.259552,95.89385986,95.0982666,,,,,,,,,,,
Tunisia,TUN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,42.42205811,,,49.02917099,52.15935135,54.44818878,46.39102936,47.94137955,64.18506622,50.94985962,53.20923996,57.33813858,58.98324966,62.48852921,63.80419922,64.68009949,69.27416992,75.14334106,69.56404114,,70.22335052,77.18714142,87.05175018,85.39058685,87.78173065,,87.29212189,86.32817841,88.197258,93.72789764,97.87814331,101.9187317,105.1028824,,103.0322113,93.05365753,91.12207794,100.2214966,,,98.75804138,101.8626022,105.3232193,102.6717224,100.148468,,,108.9943085,107.4606628
Turkiye,TUR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,80.71704865,83.7473526,91.35816956,90.20214081,102.8379822,88.45121002,89.44577026,91.76133728,97.27020264,90.69731903,90.8535614,89.57874298,,,,,,,,,94.01499939,98.65045166,95.68247986,94.53885651,96.56118011,97.63804626,98.22415924,100.9565582,98.77326965,93.13123322,90.73625183,91.59396362,126.7904205,89.55996704,88.36860657,90.43994904,93.24633026,
Tuvalu,TUV,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.09524155,,,112.173912,82.92682648,,,,83.62068939,,,110.2803726,100.9523773,108.6538467,115.5339813,124.271843,125,,,,,,,,88.69564819,99.14530182,79.66101837,,69.42149353,75.40984344,88.70967865,88
Tanzania,TZA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,26.38857079,28.72783089,,,,,67.14135742,78.65296936,86.07531738,116.8157272,,71.90071106,70.04302979,64.92321014,47.81779861,,64.56664276,55.53470993,58.47695923,56.20460129,,,60.3371315,49.68191147,59.93384933,51.31969833,57.04201889,60.92142105,,58.07775116,53.94908142,71.02507782,81.10154724,,103.9488907,93.40028381,,86.20034027,80.77516174,74.46700287,69.88038635,65.95793915,72.57437897,72.8241806,69.53923798,72.00518799,
Uganda,UGA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,28.52655029,,,,29.15447998,,,,,,,,,,,,,,,53.56103134,56.92248154,56.81600189,54.20214081,53.75923157,,51.09801102,56.59532166,74.1462326,55.98310852,53.85968018,55.44292068,55.76448059,59.84822845,54.10028076,55.70803833,53.81092834,,,,
Ukraine,UKR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.78868866,95.93331909,,,,,99.5427475,96.00450134,98.97956085,101.2091599,,,117.3720016,103.9946594,100.4176865,97.90705872,94.60360718,96.11786652,96.84069824,98.19583893,104.2790604,103.5947418,,,,,,,
Upper middle income,UMC,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.24150848,94.76586151,92.00476074,90.90625763,91.63385773,92.00611115,92.85838318,93.81685638,94.34294891,93.98272705,93.62692261,93.82920837,93.72290802,94.68328094,97.80400848,97.42427826,96.29897308,95.02880096,95.03265381,94.69435883,91.83374786,90.18517303,93.76889038,93.82762909,95.12355804,96.13311768,95.89644623,
Uruguay,URY,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,69.46353912,,68.94728088,71.83074951,70.96543121,71.21016693,74.52802277,,,,,88.96559906,91.27464294,94.65615082,94.56265259,94.74311829,97.28613281,97.4578476,95.03553772,96.9373703,97.54081726,95.91747284,96.60588074,97.35752106,94.75984192,97.63899994,99.72315216,96.94335175,97.43531799,93.52410889,92.87467957,97.51029968,100.9213562,105.820549,108.3811722,106.815239,104.5132065,104.7242508,102.7419434,102.7129364,104.288887,103.9030533,104.3212509,,104.1317062,,102.7670975,
United States,USA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.16603088,95.47634125,103.3436279,101.677948,
Uzbekistan,UZB,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.574173,101.6943817,97.29210663,95.38105774,96.92749786,98.67635345,96.33711243,95.2742691,91.73327637,91.56286621,91.79750824,92.44355011,95.67549133,95.64246368,97.63825989,96.44022369,97.79827881,102.4673233,105.4344788,105.5524292,
St. Vincent and the Grenadines,VCT,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.55236816,113.9240494,,,,105.6297684,,93.30049133,96.33027649,102.462532,108.9601822,103.27314,102.0501099,101.1428604,91.3953476,111.2293091,102.2863998,117.9049911,
"Venezuela, RB",VEN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.75488281,83.75694275,,86.91504669,90.69715118,89.82212067,,,86.34575653,85.54071045,,85.55354309,86.92368317,88.41623688,94.64553833,91.97766876,92.33321381,94.45178986,98.27355194,99.46324158,96.23497009,96.38665009,95.02220154,96.58500671,97.75418091,97.5266037,97.7492218,96.8131485,94.66760254,93.10266113,,,,
British Virgin Islands,VGB,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,95.93495941,,,,,,,,,133.8461456,,,,,,,,116.9491501,104,113.7930984,113.2183914,115.3409119,94.53552246,,96.42857361,92.07920837,90.86537933,93.4883728,96.33027649,91.36363983,97.26026917,85.9154892,94.14633942,80.10204315,79.14438629,107.3033676,111.9047623
Virgin Islands (U.S.),VIR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.69454956,97.99739838,103.2121429,100.0874329,98.44403076,,,,,,,,,,100.4501877,109.7989502,105.5515518,106.8896027,,111.5494385,,,
Vanuatu,VUT,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.9888382,,72.63751984,,,,96.76685333,,94.44444275,105.8027878,,,90.20893097,,,85.82646179,84.47013092,87.17366791,86.75198364,,,94.92273712,,,,,,89.51856995,93.2052002,
World,WLD,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,69.78752136,70.20796967,70.31046295,70.79569244,71.28443146,72.06736755,72.52739716,72.96063995,74.02498627,74.66845703,75.03157043,75.54007721,76.51744843,76.92359161,77.08444214,76.92707062,76.89543915,76.49436188,76.92986298,77.1848526,76.98298645,77.80903625,78.41734314,77.96385956,77.14122009,76.85259247,77.27839661,77.68399811,78.81189728,79.93498993,80.60349274,82.00173187,82.69091797,83.61676025,84.24186707,85.37355042,87.15132904,88.0907135,87.93414307,87.5309906,88.72563934,89.04299927,88.67357635,88.33307648,89.05454254,88.94262695,89.05187988,89.623909,90.12654877,
Samoa,WSM,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.87583923,95.50093079,95.03675842,,,,,,111.1059875,,101.1526031,106.3937378,108.6753693,103.5950775,108.0706787,104.9786606,112.0332031,109.6542435,109.6119919,103.752182,112.4234467,107.8256989,114.0820007
Kosovo,XKX,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.49927139,,38.28998947,39.37519073,43.16569138,43.80979156,45.66392899,,,51.35419846,,54.86650848,,60.15179062,61.38690948,,,64.50009155,,,,,
South Africa,ZAF,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.08045197,,,,,,,88.05943298,82.62821198,82.37333679,,88.76789856,92.53279877,95.86746216,,,,,,,,,,,89.10527802,88.06848907,,92.1242981,93.23648071,,
Zambia,ZMB,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,49.02513123,51.47142029,54.90195847,56.6892395,57.44361877,60.65129089,66.17777252,66.06561279,66.60472107,68.75209808,70.67912292,72.28156281,74.81118011,,76.83358765,,,,,,,,,,,,57.3789711,54.98878098,53.61972046,,53.01361084,,64.33738708,68.1570816,76.99378967,80.6348114,84.81842804,79.81826019,102.0043564,,87.91346741,78.58247375,,,,,,,,
Zimbabwe,ZWE,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,72.26502991,,,,,,,,,,,,,,,90.83676147,,90.25724792,85.99157715,85.45497131,,,,,,,,,97.96295929,98.85494995,97.41146851,100.9125977,99.20713806,96.01495361,93.23854065,89.32037354,90.90254974,86.10793304
